param1,param2
1.39191,0.57434
1.27552,0.60978
1.32749,0.62677
1.27619,0.47374
1.40087,0.63674
1.37908,0.51204
1.33967,0.53519
1.37485,0.59695
1.38885,0.49713
1.29681,0.58132
1.33308,0.56254
1.14071,0.67504
1.4386,0.53922
1.14344,0.7265
1.25748,0.60836
1.39465,0.57201
1.27865,0.60561
1.3597,0.50019
1.5251,0.59568
1.36603,0.59871
1.34694,0.49184
1.42364,0.59935
1.33504,0.46709
1.36045,0.50306
1.49218,0.6589
1.27047,0.47146
1.3862,0.53078
1.50237,0.5169
1.27465,0.53585
1.36305,0.59615
1.38092,0.45576
1.19009,0.59306
1.52514,0.59869
1.23998,0.52351
1.37699,0.45296
1.43148,0.46286
1.18743,0.61787
1.45072,0.55667
1.43141,0.64223
1.45126,0.71498
1.25454,0.71755
1.68137,0.50715
1.10203,0.67535
1.53143,0.57082
1.51337,0.73008
1.25151,0.46078
1.51536,0.63874
1.65099,0.73218
1.35097,0.46464
1.5672,0.49393
1.19094,0.80496
1.17153,0.57622
1.36443,0.44184
1.3795,0.52865
1.26849,0.6794
1.37685,0.62458
1.24079,0.6284
1.48091,0.48871
1.31618,0.55293
1.22909,0.65775
1.42408,0.5424
1.34725,0.48683
1.259,0.55279
1.45724,0.63657
1.52973,0.60891
1.47473,0.55301
1.45076,0.48546
1.33471,0.431
1.26657,0.76132
1.32548,0.52071
1.40172,0.52793
1.32484,0.55745
1.36928,0.54779
1.27251,0.59781
1.38388,0.55888
1.47265,0.46116
1.24291,0.66391
1.48619,0.54103
1.2043,0.59466
1.49257,0.55866
1.32465,0.48548
1.34122,0.58856
1.33939,0.53098
1.31068,0.7055
1.14533,0.69076
1.47522,0.59304
1.12203,0.59298
1.54406,0.57655
1.25165,0.52388
1.4631,0.67626
1.21234,0.50231
1.30079,0.69879
1.39469,0.62957
1.36316,0.48448
1.3943,0.48969
1.49746,0.6052
1.2852,0.52531
1.37,0.63886
1.34686,0.57394
1.36197,0.5224
1.44472,0.437
1.4143,0.5344
1.31111,0.55127
1.37258,0.44989
1.20807,0.76879
1.31842,0.68691
1.41724,0.59283
1.21472,0.51322
1.39581,0.50264
1.55081,0.61539
1.40726,0.48857
1.30485,0.60529
1.33374,0.54677
1.36457,0.43814
1.34415,0.7562
1.44163,0.54383
1.43127,0.47198
1.36678,0.53646
1.48629,0.58084
1.2677,0.46788
1.31148,0.56188
1.44252,0.46991
1.20952,0.58413
1.33045,0.51679
1.41056,0.62029
1.36617,0.47085
1.4576,0.5463
1.3996,0.6263
1.51926,0.54821
1.17532,0.65232
1.23493,0.43339
1.51315,0.55322
1.41613,0.63987
1.6514,0.75161
1.456,0.66875
1.35231,0.63389
1.30631,0.53918
1.19164,0.59962
1.2851,0.6652
1.44312,0.48522
1.43991,0.56171
1.32602,0.49186
1.43127,0.62315
1.34314,0.44788
1.40325,0.72954
1.28101,0.68387
1.33239,0.50274
1.34739,0.64983
1.58893,0.55933
1.26561,0.56208
1.46488,0.59751
1.42006,0.55331
1.34715,0.57747
1.29094,0.61327
1.24969,0.63313
1.38321,0.5495
1.34663,0.47324
1.34483,0.68413
1.57306,0.47214
1.3945,0.37358
1.66623,0.50405
1.26181,0.78157
1.23539,0.56098
1.52298,0.45071
1.40198,0.55227
1.3455,0.45334
1.42115,0.50724
1.39254,0.58683
1.38818,0.49456
1.43568,0.52039
1.33315,0.52256
1.32939,0.64736
1.16692,0.61805
1.33659,0.70807
1.35999,0.53557
1.47332,0.63177
1.21662,0.55591
1.39064,0.60832
1.27851,0.53171
1.4203,0.59312
1.40474,0.45061
1.40614,0.51026
1.16974,0.60989
1.41716,0.68105
1.28902,0.72678
1.0562,0.66954
1.54424,0.63705
1.50798,0.49979
1.46846,0.65361
1.45836,0.56814
1.48938,0.53336
1.36368,0.47907
1.25764,0.59837
1.32364,0.60488
1.43819,0.4279
1.38795,0.58589
1.4097,0.45318
1.37055,0.49199
1.6419,0.51301
1.22894,0.55888
1.30401,0.4784
1.55719,0.5644
1.44181,0.6612
1.34684,0.54099
1.26687,0.67121
1.46898,0.49318
1.40767,0.51048
1.29938,0.59867
1.41401,0.51255
1.20912,0.58383
1.41869,0.51751
1.37349,0.46403
1.56045,0.56393
1.33229,0.46863
1.45881,0.66926
1.06471,0.60124
1.40158,0.78226
1.15214,0.85755
1.51661,0.54914
1.20974,0.7315
1.32225,0.65352
1.29339,0.453
1.36332,0.73872
1.39337,0.44696
1.20001,0.52394
1.56394,0.6462
1.27933,0.57043
1.40107,0.52976
1.3757,0.54818
1.40251,0.53359
1.37606,0.4769
1.42336,0.44772
1.46525,0.49988
1.42248,0.58187
1.36643,0.51319
1.28425,0.58358
1.47542,0.57626
1.34788,0.5832
1.50976,0.50269
1.49087,0.54852
1.23073,0.49252
1.19636,0.45191
1.47205,0.48242
1.34295,0.61472
1.43142,0.48516
1.35045,0.46918
1.37284,0.53456
1.30855,0.59399
1.35478,0.51695
1.33133,0.59954
1.18402,0.65938
1.46972,0.58147
1.43631,0.57094
1.08425,0.67752
1.55269,0.51056
1.26804,0.57485
1.36174,0.5275
1.41674,0.5393
1.43103,0.57351
1.4946,0.50797
1.37075,0.55209
1.35509,0.49293
1.36912,0.59033
1.49029,0.77031
1.61824,0.59114
1.43142,0.48194
1.38111,0.50413
1.37013,0.51416
1.33054,0.58846
1.34167,0.58041
1.48671,0.54987
1.428,0.57834
1.2509,0.62628
1.36192,0.41794
1.30396,0.55185
1.52565,0.51813
1.27882,0.77032
1.67543,0.5601
1.34486,0.49001
1.10707,0.60894
1.44389,0.42796
1.51034,0.61958
1.04772,0.67947
1.16803,0.8182
1.34574,0.37389
1.49866,0.57328
1.40984,0.63514
1.54142,0.58111
1.34981,0.41436
1.32164,0.44189
1.55744,0.61876
1.32065,0.54528
1.45158,0.45423
1.22918,0.64398
1.4913,0.48637
1.2694,0.58914
1.39445,0.5647
1.28786,0.50426
1.39037,0.51934
1.27802,0.4604
1.30821,0.55338
1.53332,0.46229
1.31088,0.43125
1.10449,0.75349
1.1072,0.70308
1.47228,0.48094
1.30565,0.58649
1.39206,0.67007
1.50689,0.6009
1.31931,0.58798
1.29915,0.59976
1.31849,0.53044
1.44013,0.50597
1.54617,0.52014
1.30021,0.52089
1.40557,0.56872
1.40707,0.49703
1.28274,0.66284
1.44126,0.58682
1.37391,0.65137
1.31608,0.57891
1.37003,0.50624
1.42821,0.56451
1.34284,0.4475
1.40186,0.64351
1.28936,0.51147
1.22895,0.84013
1.36545,0.543
1.46463,0.59025
1.21375,0.54896
1.53285,0.54482
1.31074,0.61393
1.26456,0.62395
1.2448,0.65704
1.46038,0.49874
1.3731,0.56754
1.36717,0.53401
1.40245,0.52021
1.34086,0.47456
1.38194,0.52179
1.41356,0.44073
1.40722,0.4534
1.5556,0.47022
1.4572,0.5013
1.28918,0.57454
1.42815,0.43396
1.42165,0.58703
1.40374,0.67074
1.38952,0.5928
1.3735,0.48853
1.39807,0.61336
1.56653,0.49614
1.28994,0.51144
1.47762,0.57399
1.09763,0.67537
1.36293,0.61044
1.35942,0.46067
1.53328,0.53308
1.27319,0.57414
1.41573,0.46013
1.05068,0.76786
1.41967,0.55702
1.38681,0.48665
1.18179,0.60589
1.50433,0.50995
1.40815,0.47922
1.24212,0.5256
1.41707,0.50047
1.2697,0.69365
1.44358,0.53201
1.36444,0.49442
1.26663,0.53332
1.49023,0.56242
1.59339,0.69468
1.23712,0.41042
1.58264,0.71475
1.22656,0.42549
1.50093,0.71058
1.45063,0.50901
1.47787,0.47152
1.37901,0.53346
1.33797,0.56536
1.40446,0.59042
1.40605,0.71768
1.14909,0.54602
1.19858,0.59796
1.28888,0.62319
1.4306,0.45453
1.3965,0.62852
1.23758,0.51946
1.31841,0.47826
1.29246,0.52241
1.33652,0.42851
1.36843,0.72881
1.40266,0.69822
1.29969,0.45489
1.41102,0.66146
1.20393,0.55117
1.61919,0.53933
1.27158,0.51915
1.33278,0.58488
1.53222,0.49939
1.23646,0.50777
1.38942,0.63905
1.48787,0.52936
1.44479,0.63305
1.43765,0.48888
1.40594,0.56242
1.29424,0.5775
1.5221,0.50677
1.36541,0.52676
1.41316,0.56306
1.47411,0.47685
1.314,0.53702
1.39913,0.57326
1.29851,0.55033
1.34159,0.60106
1.44572,0.46293
1.43614,0.58779
1.47456,0.50122
1.29297,0.67063
1.33704,0.50536
1.49724,0.42836
1.36763,0.61528
1.42304,0.53232
1.20581,0.57363
1.50738,0.45994
1.43556,0.61141
1.37459,0.53313
1.4467,0.64286
1.50404,0.87413
1.559,0.825
1.28685,0.45897
1.54483,0.55412
1.21392,0.57176
1.37815,0.61066
1.41871,0.47298
1.32879,0.52998
1.48513,0.50392
1.37038,0.4952
1.383,0.57977
1.26117,0.50718
1.46433,0.53333
1.39035,0.57281
1.36877,0.52683
1.45589,0.6839
1.47324,0.56565
1.30181,0.48625
1.45615,0.61351
1.49391,0.47745
1.28513,0.59648
1.32184,0.49166
1.3465,0.54917
1.36321,0.51262
1.19895,0.50932
1.54244,0.65743
1.12717,0.46579
1.54117,0.56568
1.30009,0.4865
1.38912,0.59791
1.22443,0.56735
1.26702,0.57058
1.50997,0.52685
1.0898,0.55506
1.58896,0.59092
1.31345,0.42539
1.50479,0.58343
1.36133,0.52208
1.28679,0.59025
1.40572,0.54123
1.36864,0.55179
1.39532,0.62729
1.35423,0.50825
1.23845,0.54492
1.54404,0.68701
1.30956,0.51459
1.34395,0.68584
1.27867,0.53043
1.50354,0.54966
1.43062,0.6078
1.44832,0.40524
1.30784,0.51839
1.41354,0.58733
1.23156,0.74126
1.35343,0.4739
1.32154,0.6059
1.2193,0.59421
1.4237,0.58134
1.41752,0.57586
1.48883,0.4517
1.38213,0.52906
1.33706,0.51827
1.41304,0.53021
1.28592,0.63449
1.32778,0.60937
1.20722,0.60115
1.23563,0.7688
1.46536,0.38455
1.52203,0.52624
1.35412,0.4262
1.28499,0.62098
1.31489,0.46586
1.25037,0.77866
1.3621,0.41542
1.23523,0.51328
1.46882,0.61437
1.40888,0.52982
1.31979,0.52046
1.30163,0.61722
1.22869,0.61686
1.19781,0.70203
1.36261,0.49511
1.42008,0.61469
1.14487,0.58095
1.3737,0.49948
1.46315,0.47708
1.30129,0.6112
1.53338,0.47774
1.24861,0.62307
1.34804,0.64349
1.33784,0.49794
1.46762,0.43674
1.3423,0.63402
1.17367,0.60694
1.47663,0.51516
1.35116,0.54155
1.45617,0.48507
1.35856,0.62601
1.23434,0.57503
1.49345,0.52097
1.2824,0.55876
1.27146,0.61903
1.31764,0.51744
1.29179,0.6243
1.50245,0.4822
1.26974,0.50475
1.2378,0.5963
1.47914,0.5131
1.20289,0.525
1.43808,0.62344
1.22125,0.4726
1.5685,0.66871
1.18026,0.53238
1.50355,0.42348
1.31927,0.55132
1.2651,0.65424
1.40037,0.6581
1.62909,0.62243
1.44779,0.71735
1.29343,0.48125
1.43356,0.48608
1.24916,0.49622
1.56529,0.64136
1.24501,0.47879
1.49384,0.62087
1.29025,0.47999
1.4514,0.54735
1.37414,0.52636
1.38902,0.58688
1.30379,0.65082
1.53892,0.68207
1.47203,0.66222
1.49137,0.59192
1.31095,0.75406
1.32838,0.59751
1.32626,0.5733
1.4455,0.71413
1.37631,0.46989
1.34589,0.6853
1.30415,0.50129
1.39938,0.54198
1.31192,0.67874
1.30385,0.5383
1.42029,0.56511
1.16226,0.61671
1.27044,0.5825
1.40429,0.45334
1.36012,0.57728
1.23003,0.51383
1.41197,0.57167
1.39315,0.54398
1.45805,0.59665
1.29771,0.46628
1.49077,0.42572
1.32456,0.53888
1.43922,0.47937
1.31077,0.63246
1.45516,0.47641
1.3405,0.61093
1.40219,0.46372
1.26585,0.5211
1.48011,0.55013
1.31465,0.54943
1.2825,0.64207
1.4251,0.46596
1.24918,0.60749
1.3062,0.69997
1.51102,0.4647
1.44163,0.47492
1.34358,0.54527
1.5021,0.56552
1.26774,0.5328
1.33458,0.6555
1.3352,0.53798
1.4453,0.4768
1.203,0.46625
1.42286,0.70693
1.52725,0.56551
1.30638,0.46519
1.51076,0.58383
1.31171,0.41004
1.29863,0.69685
1.38771,0.5433
1.45808,0.51605
1.46321,0.54974
1.60574,0.5991
1.46054,0.54607
1.313,0.63783
1.15094,0.55
1.73928,0.59583
1.44549,0.75615
1.36699,0.57516
1.01563,0.61264
1.60333,0.5512
1.28043,0.52292
1.42516,0.54544
1.54951,0.56647
1.35052,0.47208
1.35089,0.6788
1.56977,0.52752
1.40879,0.7358
1.3932,0.57367
1.21132,0.60159
1.41152,0.5577
1.4805,0.6485
1.19688,0.53989
1.31185,0.77774
1.24571,0.5292
1.41116,0.60077
1.35377,0.64181
1.39692,0.523
1.4843,0.51914
1.30715,0.66914
1.32432,0.52372
1.26933,0.6323
1.47627,0.69458
1.22386,0.52412
1.4091,0.71718
1.56057,0.63851
1.41105,0.60601
1.25129,0.73249
1.62729,0.56121
1.10865,0.56858
1.44255,0.48783
1.43067,0.39083
1.30635,0.60352
1.30047,0.5019
1.40866,0.48928
1.14801,0.67023
1.49772,0.48711
1.36573,0.69108
1.48964,0.58863
1.18416,0.56107
1.28103,0.49757
1.54398,0.50404
1.25,0.56406
1.54659,0.68687
1.22362,0.44997
1.28263,0.41276
1.61132,0.55907
1.46808,0.87088
1.59744,0.58629
1.36753,0.44429
1.43737,0.71577
1.56334,0.61815
1.26742,0.50623
1.56802,0.74649
1.59933,0.81732
1.42063,0.51352
1.32202,0.61156
1.39099,0.47723
1.34435,0.5114
1.44495,0.41229
1.44726,0.42971
1.37045,0.54113
1.394,0.61411
1.3318,0.45034
1.51618,0.47299
1.25853,0.61393
1.41385,0.47586
1.41292,0.62354
1.39696,0.46762
1.36914,0.46486
1.4224,0.48807
1.37155,0.57372
1.35486,0.53161
1.36553,0.47959
1.29504,0.64154
1.39081,0.48379
1.1852,0.71376
1.46681,0.57763
1.33175,0.48397
1.41212,0.55616
1.17183,0.67349
1.50359,0.44865
1.26729,0.60123
1.30999,0.48254
1.34699,0.58269
1.35433,0.53778
1.39827,0.59611
1.58895,0.51294
1.22038,0.54892
1.59651,0.4676
1.32786,0.65339
1.2906,0.56965
1.3397,0.53162
1.3392,0.41674
1.13689,0.57621
1.51615,0.4741
1.39775,0.46194
1.40023,0.55055
1.27221,0.52107
1.25029,0.52696
1.45164,0.62783
1.45003,0.56651
1.33023,0.48048
1.4307,0.66659
1.26859,0.57291
1.36997,0.7019
1.36438,0.70637
1.20753,0.51659
1.32809,0.56127
1.46476,0.56068
1.29959,0.51307
1.34226,0.57376
1.4001,0.49543
1.44365,0.55316
1.46947,0.53041
1.21298,0.68536
1.40921,0.48933
1.30804,0.66261
1.23449,0.5315
1.22324,0.50519
1.50487,0.5281
1.57832,0.53426
1.20023,0.60013
1.52566,0.50445
1.48989,0.52208
1.44259,0.57848
1.33456,0.51675
1.34417,0.58716
1.42316,0.61962
1.38195,0.47658
1.28399,0.63223
1.33564,0.6933
1.17877,0.5597
1.34568,0.60929
1.22678,0.59474
1.24024,0.57432
1.37193,0.56196
1.35752,0.41532
1.59783,0.57839
1.47982,0.72368
1.33667,0.46096
1.37003,0.70133
1.50981,0.53729
1.48199,0.53222
1.62216,0.56368
1.35405,0.45242
1.22746,0.61259
1.32066,0.52354
1.22238,0.5004
1.45492,0.59148
1.36738,0.57263
1.48162,0.70072
1.47533,0.70547
1.57706,0.7336
1.54928,0.58714
1.20516,0.56934
1.48592,0.54812
1.35441,0.6491
1.37753,0.60993
1.36481,0.63696
1.34155,0.52171
1.40775,0.58023
1.40521,0.45725
1.34477,0.64755
1.48253,0.52091
1.39369,0.53408
1.32969,0.51562
1.43328,0.56031
1.4089,0.62192
1.26698,0.49707
1.19181,0.5795
1.48918,0.41853
1.4588,0.578
1.3714,0.4729
1.454,0.54686
1.39775,0.44778
1.19492,0.75976
1.36449,0.35981
1.45974,0.75041
1.54889,0.65582
1.03649,0.60797
1.52068,0.65384
1.40989,0.45525
1.52462,0.53773
1.3834,0.50099
1.62909,0.68922
1.56393,0.51273
1.48309,0.51185
1.41525,0.42111
1.49528,0.55677
1.30702,0.45136
1.4542,0.63104
1.34357,0.45472
1.36113,0.60248
1.4075,0.56913
1.39878,0.51276
1.35692,0.50443
1.46627,0.5184
1.3115,0.58878
1.4165,0.53203
1.31875,0.59608
1.45746,0.4787
1.3255,0.50534
1.24819,0.52689
1.39665,0.62613
1.07573,0.70368
1.36413,0.4992
1.31538,0.48896
1.45169,0.50168
1.443,0.59847
1.41291,0.63901
1.23352,0.53851
1.36416,0.47669
1.33306,0.59339
1.26551,0.53466
1.44047,0.63674
1.51104,0.51095
1.19528,0.62704
1.44595,0.57423
1.41581,0.52257
1.48869,0.47658
1.28358,0.56497
1.303,0.55712
1.44369,0.45808
1.42564,0.4353
1.18288,0.49205
1.46365,0.56459
1.24385,0.61389
1.56205,0.47516
1.36182,0.5646
1.33832,0.56245
1.58315,0.5002
1.35176,0.54139
1.32651,0.51399
1.57624,0.62318
1.37266,0.57177
1.41414,0.55146
1.47333,0.58042
1.32197,0.54648
1.52037,0.48868
1.18738,0.65781
1.27131,0.63671
1.24678,0.6275
1.3753,0.50763
1.4346,0.50735
1.4091,0.59433
1.32939,0.56515
1.39382,0.59168
1.31467,0.77715
1.04656,0.61758
1.44937,0.6152
1.25597,0.50312
1.46099,0.57789
1.27567,0.5084
1.2422,0.53463
1.48567,0.41785
1.35745,0.62681
1.35062,0.52411
1.52055,0.72269
1.54973,0.80583
1.59405,0.8729
1.52156,0.75172
1.47104,0.52897
1.41174,0.62703
1.53483,0.50344
1.32109,0.59272
1.34021,0.63574
1.29512,0.56325
1.44867,0.49243
1.39945,0.46926
1.51939,0.58481
1.43732,0.46668
1.35158,0.64508
1.33308,0.55889
1.23728,0.60121
1.37122,0.41334
1.57168,0.59124
1.42088,0.47619
1.31044,0.59405
1.48534,0.53297
1.42056,0.57729
1.45094,0.51709
1.16858,0.65378
1.50608,0.55262
1.28958,0.58599
1.4524,0.44198
1.46312,0.58593
1.33221,0.57914
1.41754,0.77593
1.35633,0.76028
1.42793,0.51934
1.45512,0.68208
1.36953,0.71169
1.33577,0.46331
1.45437,0.43823
1.1308,0.72509
1.30626,0.51633
1.35423,0.66513
1.33471,0.76598
1.62503,0.68336
1.56988,0.56787
1.3294,0.49202
1.51421,0.50309
1.22935,0.71318
1.37868,0.56001
1.57681,0.66595
1.50964,0.56422
1.22192,0.56413
1.382,0.55414
1.40393,0.47614
1.33185,0.63419
1.45725,0.73361
1.48255,0.64708
1.35431,0.56262
1.1497,0.64363
1.5472,0.55937
1.2466,0.50424
1.46982,0.58293
1.36695,0.49351
1.42449,0.55075
1.25475,0.53153
1.34537,0.67616
1.38329,0.57405
1.62412,0.69078
1.45586,0.64911
1.35872,0.62851
1.43292,0.50947
1.30579,0.64807
1.45928,0.439
1.1957,0.88267
1.40566,0.48594
1.21195,0.51568
1.40049,0.56715
1.2305,0.52497
1.50448,0.64178
1.23842,0.49798
1.15067,0.56209
1.17749,0.5157
1.47814,0.69072
1.47008,0.66641
1.39393,0.53121
1.40082,0.55954
1.28504,0.54175
1.47794,0.59394
1.47744,0.61403
1.23396,0.59274
1.41945,0.42278
1.4764,0.50231
1.33469,0.56775
1.36314,0.45383
1.33457,0.50026
1.22471,0.60714
1.46115,0.42946
1.32901,0.585
1.40655,0.53365
1.49337,0.47197
1.3654,0.60516
1.40914,0.47901
1.40073,0.48069
1.31722,0.64134
1.49134,0.58437
1.28014,0.56314
1.45766,0.52762
1.41325,0.47094
1.53092,0.50081
1.33252,0.63222
1.37272,0.52578
1.26045,0.70222
1.35203,0.5245
1.14038,0.54549
1.35802,0.62493
1.22645,0.58128
1.40463,0.62248
1.23806,0.51633
1.34858,0.44495
1.46095,0.64446
1.42676,0.69325
1.38445,0.68086
1.53005,0.53288
1.35507,0.54248
1.25678,0.65065
1.35506,0.64836
1.24432,0.55468
1.27144,0.55416
1.22334,0.63998
1.25369,0.59802
1.5147,0.53924
1.211,0.47926
1.36736,0.57081
1.54577,0.52465
1.35672,0.75613
1.66528,0.50564
1.60296,0.54579
1.09835,0.58749
1.34628,0.53576
1.25814,0.54327
1.38478,0.63223
1.165,0.53171
1.41506,0.67902
1.24647,0.55594
1.30382,0.66123
1.38505,0.54404
1.32374,0.49488
1.44504,0.66757
1.14827,0.6057
1.62807,0.4192
1.37691,0.71943
1.2512,0.57555
1.36272,0.52875
1.38058,0.60917
1.46637,0.42986
1.31563,0.61942
1.34291,0.62792
1.34229,0.61476
1.34507,0.45652
1.34699,0.66566
1.36844,0.43436
1.44254,0.49297
1.07506,0.66637
1.38874,0.42278
1.61169,0.77292
1.25596,0.4174
1.32888,0.54922
1.57035,0.61688
1.25717,0.51178
1.55575,0.71178
1.25744,0.55628
1.47727,0.55972
1.39518,0.71453
1.46468,0.67253
1.25185,0.49427
1.38607,0.47602
1.50721,0.60889
1.3976,0.76495
1.34272,0.75884
1.14318,0.57367
1.64321,0.60807
1.2994,0.60276
1.39625,0.59114
1.35008,0.48503
1.29152,0.57927
1.40579,0.54398
1.43661,0.44169
1.34372,0.61905
1.27688,0.69277
1.3178,0.53803
1.34735,0.59507
1.43969,0.66224
1.43595,0.6195
1.3237,0.70071
1.22175,0.59115
1.31986,0.52752
1.35828,0.50164
1.39031,0.53134
1.34725,0.58274
1.34309,0.57395
1.4857,0.53901
1.40759,0.57216
1.34519,0.56699
1.40555,0.52389
1.44784,0.60182
1.45312,0.60363
1.25869,0.52439
1.53167,0.70531
1.46145,0.58273
1.43589,0.55663
1.36876,0.51255
1.36942,0.50265
1.43094,0.67957
1.49138,0.63024
1.26592,0.48584
1.44931,0.64895
1.4005,0.66212
1.38309,0.59446
1.38541,0.4775
1.36075,0.58764
1.25598,0.53239
1.31369,0.43599
1.27894,0.42366
1.50525,0.57202
1.31363,0.65309
1.34802,0.57873
1.33024,0.51089
1.3274,0.47909
1.434,0.53146
1.45152,0.49994
1.32014,0.58545
1.40801,0.50927
1.37111,0.41298
1.39348,0.54962
1.53618,0.51216
1.33438,0.58943
1.3077,0.6039
1.31824,0.59518
1.27725,0.59566
1.35651,0.6413
1.37044,0.51074
1.35148,0.50164
1.20442,0.67883
1.50785,0.70017
1.59014,0.612
1.5407,0.62676
1.07477,0.64091
1.38879,0.40207
1.30535,0.47582
1.32062,0.76984
1.25297,0.53001
1.28106,0.69738
1.3366,0.50265
1.4022,0.63856
1.3082,0.64115
1.25379,0.6094
1.44451,0.5635
1.38927,0.53048
1.45421,0.58786
1.26588,0.506
1.30807,0.4828
1.43447,0.59071
1.37895,0.63521
1.52748,0.55252
1.20891,0.48205
1.39146,0.53798
1.37278,0.55421
1.37054,0.61156
1.29191,0.58219
1.54864,0.53301
1.35607,0.48577
1.4393,0.53844
1.20163,0.61788
1.21228,0.523
1.30619,0.5618
1.39683,0.59246
1.24273,0.56132
1.33122,0.46624
1.38933,0.61254
1.20382,0.56592
1.54826,0.51985
1.24252,0.55264
1.4663,0.5871
1.41734,0.46144
1.26749,0.54682
1.33622,0.54105
1.43074,0.50498
1.36166,0.61189
1.44923,0.6193
1.27035,0.60704
1.26011,0.53964
1.2053,0.58934
1.3318,0.54448
1.39483,0.55268
1.4245,0.55151
1.32118,0.54903
1.3364,0.4364
1.47089,0.5556
1.32196,0.48796
1.40103,0.60659
1.29452,0.59014
1.4653,0.61179
1.47314,0.63358
1.42989,0.5156
1.3685,0.53306
1.34818,0.57247
1.46435,0.50418
1.30518,0.60525
1.31758,0.57416
1.39011,0.54857
1.34658,0.56488
1.42884,0.54858
1.28163,0.5197
1.53696,0.64022
1.3045,0.45929
1.54654,0.64054
1.24933,0.46916
1.61316,0.59531
1.4588,0.50025
1.56235,0.4238
1.42428,0.44773
1.19972,0.73992
1.16831,0.64881
1.47729,0.56484
1.46021,0.60017
1.35648,0.61356
1.55853,0.58672
1.23747,0.56453
1.2851,0.52321
1.37011,0.46932
1.2951,0.63241
1.32606,0.41813
1.15556,0.65338
1.22334,0.58884
1.44453,0.57667
1.31842,0.46233
1.42,0.59312
1.37006,0.58906
1.29505,0.58126
1.44943,0.53398
1.27402,0.51275
1.33693,0.47523
1.25381,0.57404
1.52587,0.53881
1.27429,0.52563
1.36093,0.58569
1.43035,0.54347
1.19537,0.54043
1.39228,0.71375
1.55102,0.56679
1.38598,0.49301
1.41916,0.54757
1.33771,0.52567
1.42173,0.652
1.43726,0.6194
1.34562,0.43902
1.35624,0.72771
1.57013,0.54982
1.14815,0.58367
1.31141,0.66794
1.39113,0.6588
1.1998,0.56501
1.27737,0.52034
1.36224,0.61101
1.18664,0.4691
1.5238,0.58446
1.30999,0.56074
1.48868,0.51338
1.33401,0.54679
1.37224,0.78535
1.34147,0.43906
1.17964,0.52732
1.53085,0.66477
1.43096,0.59142
1.23969,0.68704
1.46442,0.4163
1.40416,0.5117
1.32703,0.58683
1.47728,0.4839
1.29181,0.66192
1.35615,0.59695
1.50382,0.5561
1.37417,0.47051
1.43507,0.68206
1.37088,0.55429
1.14214,0.70774
1.43425,0.45382
1.56391,0.48677
1.42098,0.59097
1.32005,0.50078
1.21785,0.72404
1.2446,0.63631
1.32606,0.61176
1.34778,0.71664
1.35681,0.44947
1.41874,0.51019
1.34881,0.51872
1.53528,0.44538
1.4156,0.48943
1.34295,0.44387
1.43276,0.65476
1.53886,0.62146
1.42971,0.45268
1.28609,0.64614
1.35768,0.61038
1.4628,0.66499
1.47708,0.46369
1.29401,0.5633
1.2703,0.58616
1.39517,0.57686
1.46592,0.44882
1.42287,0.53311
1.39273,0.56218
1.38055,0.51075
1.48227,0.55566
1.48586,0.62944
1.42529,0.73357
1.45863,0.66599
1.40948,0.58757
1.40977,0.60573
1.46886,0.69229
1.28055,0.59016
1.3158,0.58115
1.4706,0.49634
1.39226,0.64633
1.35883,0.53666
1.388,0.47677
1.45298,0.40367
1.40452,0.56725
1.52282,0.47764
1.57796,0.54282
1.4236,0.43422
1.4638,0.46341
1.35232,0.5012
1.4852,0.50395
1.32844,0.57936
1.36771,0.53773
1.34669,0.69134
1.33805,0.43636
1.48848,0.5644
1.26427,0.52102
1.36853,0.60025
1.3185,0.52642
1.40943,0.54231
1.45275,0.43025
1.27698,0.62686
1.23093,0.5529
1.48849,0.64387
1.17307,0.50359
1.45909,0.4999
1.2064,0.69341
1.3731,0.50793
1.33176,0.45318
1.50804,0.55007
1.47522,0.56683
1.30739,0.42062
1.14168,0.62571
1.44923,0.50004
1.3247,0.62464
1.33565,0.56254
1.35423,0.48571
1.41778,0.52658
1.39078,0.55626
1.33332,0.5941
1.3176,0.45069
1.31392,0.55168
1.43609,0.44641
1.41073,0.55342
1.18575,0.60826
1.34995,0.67259
1.19064,0.63235
1.26053,0.63846
1.46335,0.47512
1.30913,0.57732
1.53631,0.56335
1.19872,0.5338
1.39967,0.45198
1.23666,0.55029
1.27808,0.60146
1.24126,0.64332
1.32374,0.59938
1.77796,0.84656
1.39918,0.60655
1.3867,0.5862
1.2522,0.608
1.46282,0.51007
1.41231,0.52999
1.39996,0.53448
1.45639,0.51508
1.41046,0.54333
1.66441,0.56079
1.47273,0.62738
1.26881,0.5304
1.41856,0.50945
1.27523,0.55156
1.26708,0.44233
1.41783,0.82466
1.2546,0.40004
1.37213,0.65436
1.31291,0.49265
1.41592,0.62405
1.43823,0.60909
1.31342,0.6258
1.29732,0.54769
1.44357,0.53132
1.368,0.44831
1.49163,0.55331
1.27565,0.54491
1.57223,0.57306
1.44472,0.48136
1.3978,0.45447
1.253,0.55117
1.10557,0.69186
1.49899,0.59391
1.56638,0.63856
1.50304,0.76877
1.28201,0.40821
1.20706,0.52844
1.35759,0.59969
1.33903,0.45918
1.27206,0.48196
1.43011,0.5638
1.46927,0.56511
1.23073,0.50818
